route_id,direction_id,stop_1,stop_2,distance_m
15266,0,Pitkin St @ opp May St,Pitkin St @ opp June St,72.33
15266,0,Pitkin St @ Main St,Main St @ Pitkin St,88.85
15266,0,Brewer St @ Glenn Rd,Brewer St @ Graham Rd,110.55
15266,0,Brewer St @ 237 Brewer St,Brewer St @ 269 Brewer St,83.78
15266,0,Brewer St @ Forbes St,Forbes St @ 1008 Forbes St,122.93
15266,0,Forest St @ 311 Forest St,Forest St @ Noch Ln,97.52
15266,0,Forest St @ Melton Dr,Forest St @ Avon Dr,113.45
15266,1,Forest St @ 40 Forest St,Forest St @ Forbes St,117.35
15266,1,Brewer St @ Opp Graham Rd,Brewer St @ Glenn Rd,103.36
15266,1,Main St @ 452 Main St,Main St @ Lilac St,96.21
15266,1,Pitkin St @ Main St,Pitkin St @ June St,84.38
15266,1,Pitkin St @ June St,Pitkin St @ May St,80.46
15266,1,E River Dr @ Founders Plaza,E River Dr @ Hampton Inn,97.65
15267,0,Burnside Ave @ Opp Newkirk Funeral Home,Burnside Ave @ 7/11 Store,97.07
15267,0,Burnside Ave @ 541 Burnside Ave,Burnside Ave @ Terry Rd,120.79
15267,0,Burnside Ave @ Opp Vernon Rd,Burnside Ave @ Parkview Apts,98.55
15267,0,Middle Tpke E @ Main St (Walgreens),Main St @ Middle Tpke E,62.16
15267,0,Middle Tpke E @ Woodbridge St,E Center St @ Woodbridge St,84.67
15267,0,Middle Tpke E @ Welcome Pl,Vernon St @ E Middle Tpke,114.97
15267,0,Center St @ Love Ln,Center St @ opp Salem Rd,117.97
15267,0,Center St @ opp Salem Rd,Center St @ Falknor Dr,81.62
15267,0,Center St @ McKee St,Center St @ Dougherty St,115.23
15267,0,Center St @ Dougherty St,Center St @ Victoria Rd,81.77
15267,0,Center St @ Cooper St,Center St @ Opp Lilac St,106.57
15267,0,Center St @ Broad St,Center St @ Pine St,73.96
15267,0,Center St @ opp Knox St,Center St @ Winter St,111.16
15267,0,Center St @ Church St,Linden St @ Center St,71.88
15267,0,Center St @ Main St,E Center St @ Main St,113.02
15267,0,Center St @ Main St,Linden St @ Center St,113.68
15267,0,Center St @ Main St,Center St @ Main St,24.21
15267,0,E Center St @ Plymouth Ln,E Center St @ Opp Coburn Rd,108.94
15267,0,Linden St @ Center St,Center St @ Main St,109.76
15267,0,Myrtle St @ Main St,Main St @ Pearl St,118.31
15267,1,Lydall St @ Woodbridge St,Woodbridge St @ 348 Woodbridge St,66.44
15267,1,Woodbridge St @ Green Rd,Woodbridge St @ Parker St,101.53
15267,1,Woodbridge St @ Parker St,Woodbridge St @ Green Manor Rd,93.15
15267,1,Woodbridge St @ Jensen St,Middle Tpke E @ Woodbridge St,85.86
15267,1,Woodbridge St @ Middle Tpke E,Middle Tpke E @ Woodbridge St,78.54
15267,1,E Center St @ Coburn Rd,E Center St @ Gerard St,110.46
15267,1,E Center St @ Parker St,E Center St @ Opp Munro  St,79.67
15267,1,Middle Tpke W @ Beacon Hill Apts 1,Middle Tpke W @ Becon Hill Apts 2,88.96
15267,1,Burnside Ave @ Long Hill Dr,Burnside Ave @ 906 Burnside Ave,110.8
15267,1,Burnside Ave @ 596 Burnside Ave,Burnside Ave @ Wind Rd,124.2
15267,1,Burnside Ave @ Bidwell Ave,Burnside Ave @ Social Security Service Office,100.5
15267,1,Middle Tpke E @ 587 Middle Tpk E,Middle Tpke E @ Senior Citizen Bldg,123.6
15267,1,Middle Tpke W @ 185 Middle Tpke W,Middle Tpke W @ Broad St,121.03
15267,1,Middle Tpke W @ Broad St,Middle Tpke W @ CVS,108.61
15268,0,Avon Park & Ride (Walmart/Big Y),W Main St @ Goodwill Main Entrance,97.76
15268,1,W Main St @ Walmart,Avon Park & Ride (Walmart/Big Y),92.25
15269,0,Farm Springs Rd @ 1 Farm Springs Rd,Farm Springs Rd @ Fienemann Rd,20.19
15269,0,Farm Springs Rd @ 5 Farm Springs Rd,Farm Springs Rd @ 8 Farm Springs Rd,93.48
15269,0,Farm Springs Rd @ 5 Farm Springs Rd,Farm Springs Rd @ 4 Farm Springs Rd,27.62
15269,0,Farm Springs Rd @ 9 Farm Springs Rd,Farm Springs Rd @ 8 Farm Springs Rd,106.88
15269,0,Farm Springs Rd @ 8 Farm Springs Rd,Farm Springs Rd @ 4 Farm Springs Rd,115.42
15269,1,Farm Springs Rd @ 1 Farm Springs Rd,Farm Springs Rd @ Fienemann Rd,20.19
15269,1,Farm Springs Rd @ 5 Farm Springs Rd,Farm Springs Rd @ 8 Farm Springs Rd,93.48
15269,1,Farm Springs Rd @ 5 Farm Springs Rd,Farm Springs Rd @ 4 Farm Springs Rd,27.62
15269,1,Farm Springs Rd @ 9 Farm Springs Rd,Farm Springs Rd @ 8 Farm Springs Rd,106.88
15269,1,Farm Springs Rd @ 8 Farm Springs Rd,Farm Springs Rd @ 4 Farm Springs Rd,115.42
15273,1,Marlborough Park & Ride @ West St,West St @ opp Marlborough Park & Ride,98.52
15275,0,West St @ Cromwell Hills Dr,West St @ Berlin Rd,21.14
15275,0,Industrial Park Rd @ Berlin Rd,Industrial Park Rd @ Berlin Rd,16.05
15275,1,West St @ Cromwell Hills Dr,West St @ Berlin Rd,21.14
15275,1,Industrial Park Rd @ Berlin Rd,Industrial Park Rd @ Berlin Rd,16.05
15278,0,Executive Dr @ Executive Sq,Executive Sq @ Silas Deane Hwy,91.4
15278,0,Executive Dr @ Executive Sq,Silas Deane Hwy @ 1290 Silas Deane Hwy,119.02
15278,0,Executive Sq @ Silas Deane Hwy,Silas Deane Hwy @ opp Executive Sq,58.68
15278,0,Executive Sq @ Silas Deane Hwy,Silas Deane Hwy @ 1290 Silas Deane Hwy,51.89
15278,0,Silas Deane Hwy @ opp Executive Sq,Silas Deane Hwy @ Motel 6,121.79
15278,0,Silas Deane Hwy @ opp Executive Sq,Silas Deane Hwy @ 1290 Silas Deane Hwy,84.71
15278,0,Town Line Rd @ Wal- Mart,Town Line Rd @ Charter Rd,116.85
15278,0,Charter Rd @ Opp Montague St,Charter Rd @ 38 Charter Rd,92.48
15278,0,Mill St @ Silas Deane Hwy,Silas Deane Hwy @ Mill St,38.34
15278,0,Wethersfield Shopping Center @ Silas Deane Hwy,Silas Deane Hwy @ CVS,114.27
15278,0,Main St @ Opp Park Ln,Main St @ Maple St,107.71
15278,0,Main St @ Opp Wadsworth St,Main St @ 232 Main St,80.97
15278,0,Brewer St @ Glenn Rd,Brewer St @ Graham Rd,110.55
15278,0,Brewer St @ 237 Brewer St,Brewer St @ 269 Brewer St,83.78
15278,0,Brewer St @ Forbes St,Forbes St @ 1008 Forbes St,122.93
15278,0,Forbes St @ Godar Ter,East Hartford High @ Forbes St,98.03
15278,0,Forbes St @ Silver Ln,Forbes St @ 403 Forbes St,81.98
15278,0,Burnside Ave @ Opp Vernon Rd,Burnside Ave @ Parkview Apts,98.55
15278,0,Silas Deane Hwy @ 1290 Silas Deane Hwy,Silas Deane Hwy @ 1260 Silas Deane Hwy,124.75
15278,1,Middle Tpke W @ Beacon Hill Apts 1,Middle Tpke W @ Becon Hill Apts 2,88.96
15278,1,Burnside Ave @ Long Hill Dr,Burnside Ave @ 906 Burnside Ave,110.8
15278,1,Scotland Rd @ Hudson St,Scotland Rd @ Forbes St,113.73
15278,1,Brewer St @ Opp Graham Rd,Brewer St @ Glenn Rd,103.36
15278,1,Brewer St @ Opp Hamilton Rd,Brewer St @ Main St,120.1
15278,1,Charter Rd @ 41 Charter Rd,Charter Rd @ Montague St,96.41
15278,1,Silas Deane Hwy @ Executive Sq,Executive Sq @ Silas Deane Hwy,22.82
15278,1,Silas Deane Hwy @ Executive Sq,Executive Dr @ Executive Sq,121.94
15278,1,Executive Sq @ Silas Deane Hwy,Executive Dr @ Executive Sq,99.25
15279,0,Inwood Rd @ Cromwell Ave,Inwood Rd @ Cromwell Ave,28.24
15279,1,Cold Spring Rd @ Woodfield Crossing,Century Hills Dr @ Water Course Row,124.31
15279,1,Cold Spring Rd @ Cromwell Ave,Cromwell Ave @ Cold Spring Rd,57.96
15279,1,Inwood Rd @ Cromwell Ave,Inwood Rd @ Cromwell Ave,28.24
15284,0,Industrial Park Rd @ Berlin Rd,Industrial Park Rd @ Berlin Rd,16.05
15284,1,Industrial Park Rd @ Berlin Rd,Industrial Park Rd @ Berlin Rd,16.05
15285,0,Tower Ave @ Blue Hills Ave,Tower Ave @ opp Lebanon St,103.61
15285,0,Tower Ave @ Coventry St,Coventry St @ Burgdorf Health Ctr,36.19
15285,0,Tower Ave @ Coventry St,Coventry St @ Phillps Senior Housing,46.68
15285,0,Coventry St @ Burgdorf Health Ctr,Coventry St @ Phillps Senior Housing,11.73
15285,0,Coventry St @ Burgdorf Health Ctr,Tower Ave @ opp Mayfair Rd,100.47
15285,0,Coventry St @ Phillps Senior Housing,Tower Ave @ opp Mayfair Rd,89.57
15285,0,Tower Ave @ opp Addison St,Main St @ opp Tower Ave,92.11
15285,0,Main St @ CT Works Career Ctr,Windsor Ave @ Sunset St,88.3
15285,0,Windsor Ave @ Sunset St,Windsor Ave @ Violet St,106.52
15285,0,Windsor Ave @ Corey St,Windsor Ave @ Skitchewaug St,123.02
15285,0,Windsor Ave @ Skitchewaug St,Windsor Ave @ E Barber St,117.43
15285,0,Windsor Ave @ opp E Wolcott Ave,Windsor Ave @ Deerfield Rd,56.75
15285,0,Ellington Rd @ Podunk Cir,Ellington Rd @ Mill Pond Dr,116.67
15285,1,Windsor Ave @ Faneuil St,Windsor Ave @ Package Store,94.07
15285,1,Windsor Ave @ 275 Windsor Ave,Windsor Ave @ Olga Ave,71.72
15285,1,Windsor Ave @ Norman Ave,Service For The Blind @ Windsor Ave,60.35
15285,1,Tower Ave @ Coventry St,Coventry St @ Burgdorf Health Ctr,58.87
15285,1,Tower Ave @ Coventry St,Coventry St @ Phillps Senior Housing,68.72
15285,1,Granby St @ Burnham St,Granby St @ Opp Nahum Dr,109.9
15285,1,Coventry St @ Burgdorf Health Ctr,Coventry St @ Phillps Senior Housing,11.73
15288,0,Avon Park & Ride (Walmart/Big Y),W Main St @ Goodwill Main Entrance,97.76
15288,1,W Main St @ Walmart,Avon Park & Ride (Walmart/Big Y),92.25
15289,0,Avon Park & Ride (Walmart/Big Y),W Main St @ Goodwill Main Entrance,97.76
15289,0,Litchfield St @ Hungerford St,South Main St @ Torrington Plaza,108.11
15289,1,W Main St @ Walmart,Avon Park & Ride (Walmart/Big Y),92.25
15290,0,Avon Park & Ride (Walmart/Big Y),W Main St @ Goodwill Main Entrance,97.76
15290,0,Litchfield St @ Hungerford St,South Main St @ Torrington Plaza,108.11
15290,1,W Main St @ Walmart,Avon Park & Ride (Walmart/Big Y),92.25
15292,0,Park Ave @ opp Laurel St,Park Ave @ opp Columbus St,79.72
15292,0,Park Ave @ opp Michael Ave,Park Ave @ opp Saint Regis St,102.16
15292,0,School St @ opp 175 School St,School St @ Christopher Ct,90.37
15292,0,School St @ Christopher Ct,School St @ opp Chesslee Rd,112.7
15292,0,School St @ Autumn Ln,Goodwin St @ School St,86.4
15292,0,Prestige Park Rd @ Goodwin St,Prestige Park Rd @ Pole 4231,45.73
15292,0,Prestige Park Rd @ Goodwin St,Prestige Park Rd @ Goodwin St,53.3
15292,0,Prestige Park Rd @ Prestige Park Cir,Prestige Park Rd @ 265 Prestige Park Rd,112.71
15292,0,Prestige Park Rd @ Pole 4231,Prestige Park Rd @ Goodwin St,94.62
15292,1,Prestige Park Rd @ Goodwin St,Prestige Park Rd @ Goodwin St,53.3
15292,1,School St @ Chesslee Rd,School St @ Norman Dr,103.84
15292,1,School St @ Norman Dr,School St @175 School St,99.82
15292,1,Park Ave @ Saint Regis St,Park Ave @ Michael Ave,111.33
15292,1,Park Ave @ Garden St,Park Ave @ Franklin St,55.94
15292,1,Park Ave @ Oakland Ave,Park Ave @ Claremont St,98.31
15292,1,Prestige Park Rd @ Goodwin St,Prestige Park Rd @ opp Pole 4231,98.3
15292,1,Prestige Park Rd @ opp Pole 4231,Prestige Park Rd @ 284 Prestige Rd,98.3
15292,1,Prestige Park Rd @ 284 Prestige Rd,Prestige Park Rd @ opp Prestige Park Cir,94.39
15293,1,State St @ Meriden Transit Center,Colony St @ Meriden RR,73.84
15294,0,Connecticut Blvd @ Lynn St,Main St @ Connecticut Blvd,101.71
15294,0,Main St @ Connecticut Blvd,Main St @ Garvan St,104.37
15294,0,Sutton Ave @ Main St,Main St @ Opp Sutton Ave,41.02
15294,0,Oxford Dr @ Cambridge Dr,Cambridge Dr @ Milbrook Dr,102.07
15294,0,Maple St @ 327 Maple St,Maple St @ Forbes St,108.28
15294,0,Forbes St @ Opp O'Connell Dr,O'connell Dr @ Forbes St,42.28
15294,0,O'Connell Dr @ Manor Cir,O'Connell Dr @ Brandon Rd,93.03
15294,0,Birch Ln @ Green Manor Dr,Birch Ln @ Country Ln,75.21
15294,0,Main St @ Glastonbury Blvd,Glastonbury Blvd @ Main St,96.5
15294,0,Main St @ Pratt St,Main St @ opp Spring St,108.87
15294,0,New London Tpke @ Full Cir,New London Tpke @ 586 New London Tpke,98.07
15294,0,Glastonbury Blvd @ 95 Glastonbury Blvd,Glastonbury Blvd @ Somerset Sq Ramp,84.54
15294,1,Country Ln @ Oak St,Green Manor Dr @ Oak St,98.2
15294,1,O'Connell Dr @ Brandon Rd,O'Connell Dr @ Manor Cir,89.83
15294,1,Maple St @ Forbes St,Maple St @ 330 Maple St,98.08
15294,1,Handel Rd @ Maple St,Handel Rd @ Norwich Ln,73.55
15294,1,Cambridge Dr @ Sutton Ave,Sutton Ave @ Main St,117.58
15294,1,Sutton Ave @ Main St,Main St @ Sutton Ave,30.95
15294,1,Main St @ Opp Wadsworth St,Main St @ 232 Main St,80.97
15294,1,Main St @ 452 Main St,Main St @ Lilac St,96.21
15294,1,Main St @ Griswold St,Main St @ 2928 Main St,118.5
15294,1,New London Tpke @ Rankin Rd,Rankin Rd @ opp School St,91.49
15294,1,New London Tpke @ Full Cir,New London Tpke @ 586 New London Tpke,98.07
15294,1,Oakwood Dr @ Oakwood Sport Ctr,Hebron Ave @ Oakwood Dr,124.7
15294,1,Hebron Ave @ House St,Hebron Ave @ 241 Hebron Ave,123.95
15294,1,Main St @ Opp Park Ln,Main St @ Maple St,107.71
15296,0,Main St @ 1871 Main St,Main St @ Gilman St,116.69
15296,0,Sullivan Ave @ John Fitch Blvd,Sullivan Ave @ Main St,74.09
15296,0,Sullivan Ave @ John Fitch Blvd,John Fitch Blvd @ Sullivan Ave,71.77
15296,0,Commerce Way @ Arrow Gas,Rye St @ Maneeley's Banquet Facility,88.14
15296,0,Sullivan Ave @ Main St,John Fitch Blvd @ Sullivan Ave,103.97
15296,1,Sullivan Ave @ John Fitch Blvd,Sullivan Ave @ Main St,74.09
15296,1,Sullivan Ave @ John Fitch Blvd,John Fitch Blvd @ Sullivan Ave,89.6
15296,1,Commerce Way @ Arrow Gas,Rye St @ Maneeley's Banquet Facility,88.14
15296,1,Main St @ Mohawk Dr,Main St @ King St,89.26
15296,1,Kennedy Rd @ Sullivan Ave,Kennedy Rd @ Sullivan Ave,17.53
15300,0,Asylum St @ High St,Allyn St @ High St,95.75
15300,0,Spruce St @ Union Station Bus Terminal,Union Pl @ Union Stn Transit Center,80.19
15300,0,Union Pl @ Union Stn Transit Center,Allyn St @ High St,110.62
15312,0,W Main St @ Hazel St,W Main St @ Fairfield Ave,108.25
15312,0,W Main St @ opp Diaz St,W Main St @ West Ave,118.45
15312,0,W Main St @ Cytec,W Main St @ Stop & Shop,92.47
15312,0,S Main St @ Westchester Ave,N Main St @ Westchester Ave,47.1
15312,0,S Main St @ Westchester Ave,Abendroth Ave @ Westchester Ave,88.71
15312,0,N Main St @ Westchester Ave,Abendroth Ave @ Westchester Ave,48.61
15312,0,Delavan Ave @ Opp Tingue St,Delavan Ave @ Chestnut St,123.32
15312,1,Field Point Rd @ Railroad Ave,Railroad Ave @ Field Point Rd,36.46
15312,1,Mason St @ E Putnam Ave,E Putnam Ave @ Washington Ave,102.13
15312,1,W Main St @ Fairfield Ave,W Main St @ Spruce St,124.0
15312,1,Delavan Ave @ Opp Beech St,Delavan Ave @ New Lebanon Ave,99.39
15312,1,Delavan Ave @ New Lebanon Ave,Delavan Ave @ Tingue St,121.86
15313,0,Washington Blvd @ Tresser Blvd,Tresser Blvd @ Washington Blvd,73.27
15313,0,W Main St @ Hazel St,W Main St @ Fairfield Ave,108.25
15313,0,W Main St @ opp Diaz St,W Main St @ West Ave,118.45
15313,0,W Main St @ Cytec,W Main St @ Stop & Shop,92.47
15313,0,E Putnam Ave @ Sound Beach Ave Ext,E Putnam Ave @ Sound Beach Ave,28.55
15313,1,W Main St @ Fairfield Ave,W Main St @ Spruce St,124.0
15314,0,Connecticut Ave @ Opp Myano Ln,Myano Ln @ Opp Myano Ct,85.47
15314,0,Myano Ln @ Catoona Ln,Alvord Ln @ Catoona Ln,106.34
15314,1,Alvord Ln @ W Main St,W Main St @ Myano Ln,81.69
15314,1,W Broad St @ Stephen St,W Broad St @ Schuyler Ave,115.15
15314,1,W Broad St @ Mill River St,Washington Blvd @ Whitaker Pl,111.03
15315,0,Stillwater Ave @ Finney Ln,Stillwater Ave @ Liberty St,86.59
15315,0,Baxter Ave @ West Ave,West Ave @ Ardmore Rd,65.89
15315,0,West Ave @ Selleck St,West Ave @ Selleck St,41.75
15315,0,West Ave @ Winsted St,West Ave @ Opp Winsted St,29.72
15315,0,West Ave @ 470 West Ave,West Ave @ 450 West Ave,81.1
15315,1,Baxter Ave @ West Ave,West Ave @ Ardmore Rd,65.89
15315,1,Waverly Pl @ Fairfield Ave,Fairfield Ave @ First Stamford Pl,114.69
15315,1,Richmond Hill Ave @ Taylor St,Richmond Hill Ave @ Mission St,122.85
15315,1,Richmond Hill Ave @ Mission St,Richmond Hill Ave @ Greenwich Ave,83.63
15315,1,Richmond Hill Ave @ Mission St,Greenwich Ave @ West St,114.62
15315,1,Richmond Hill Ave @ Greenwich Ave,Greenwich Ave @ West St,54.35
15315,1,West Ave @ Selleck St,West Ave @ Selleck St,41.75
15315,1,West Ave @ Winsted St,West Ave @ Opp Winsted St,29.72
15315,1,West Ave @ 470 West Ave,West Ave @ 450 West Ave,81.1
15316,0,Richmond Hill Ave @ Greenwich Ave,Richmond Hill Ave @ Rose Park Ave,115.89
15316,0,Fairfield Ave @ Selleck St,Fairfield Ave @ Selleck St,107.63
15316,0,Fairfield Ave @ Congress St,Fairfield Ave @ Barry Pl,124.05
15316,0,Top Gallant Rd @ Playtex Daymon,Top Gallant Rd @ Gartner Group,87.49
15316,0,Gatehouse Rd @ 88 Gatehouse Rd,Gatehouse Rd @ 70 Gatehouse Rd,124.09
15316,0,Gatehouse Rd @ Cummings Point Rd,Cummings Point Rd @ Con Air Group,109.4
15316,0,Cummings Point Rd @ Con Air Group,Fairfield Ave @ Shore Rd,105.3
15316,0,Sound Beach Ave @ Lincoln Ave,Sound Beach Ave @ St Claire Ave,113.98
15316,0,Sound Beach Ave @ St Claire Ave,Sound Beach Ave @ Raymond St,110.29
15316,1,Sound Beach Ave @ Old Greenwich Ln,Sound Beach Ave @ Manor Rd,121.02
15316,1,Sound Beach Ave @ Vista Ave,Sound Beach Ave @ Shore Acres Dr,66.01
15316,1,Sound Beach Ave @ Keoffram Rd,Sound Beach Ave @ Shore Rd,121.79
15316,1,Shore Rd @ Ballwood Rd,Shore Rd @ Binney Ln,120.87
15316,1,Fairfield Ave @ Shore Rd,Cummings Point Rd @ Con Air Group,105.3
15316,1,Top Gallant Rd @ Playtex Daymon,Top Gallant Rd @ Gartner Group,87.49
15316,1,Gatehouse Rd @ 88 Gatehouse Rd,Gatehouse Rd @ 70 Gatehouse Rd,124.09
15316,1,Gatehouse Rd @ Cummings Point Rd,Cummings Point Rd @ Con Air Group,109.4
15317,0,Pacific St @ Ludlow St,Pacific St @ Henry St,119.93
15317,0,Jefferson St @ Elm St,Jefferson St @ Elm St,19.78
15317,0,Jefferson St @ Elm St,Elm St @ Jefferson St,59.38
15317,0,Jefferson St @ Elm St,Elm St @ Jefferson St,40.19
15317,0,Shippan Ave @ Olive Branch Cafe,Shippan Ave @ Harbor Dr,95.99
15317,0,Shippan Ave @ Olive Branch Cafe,Shippan Ave @ Shippan Ave,19.79
15317,0,Shippan Ave @ Harbor Dr,Shippan Ave @ Shippan Ave,80.65
15317,0,Ocean Dr W @ Fairview Ave,Ocean Dr W @ Lighthouse Way,109.07
15317,1,Ludlow St @ Cedar St,Ludlow St @ 82 Ludlow St,124.38
15317,1,Woodland Ave @ Atlantic St,Atlantic St @ Lipton Pl,121.21
15317,1,Shippan Ave @ opp Ralsey Rd,Shippan Ave @ Lanark Rd,113.62
15318,0,Jefferson St @ Elm St,Elm St @ Jefferson St,40.19
15318,0,Shippan Ave @ Olive Branch Cafe,Shippan Ave @ Harbor Dr,95.99
15318,0,Ocean Dr W @ Fairview Ave,Ocean Dr W @ Lighthouse Way,109.07
15318,1,Elm Ct @ CTtransit (Stamford),Jefferson St @ Elm St,119.28
15318,1,Stamford Transportation Center @ Bay D,Stamford Transportation Center @ Bay F,43.68
15318,1,Shippan Ave @ opp Ralsey Rd,Shippan Ave @ Lanark Rd,113.62
15319,0,Cove Rd @ Fredrick St,Cove Rd @ Saint Benedict Cir,113.83
15319,0,Weed Ave @ 225 Weed Ave,Mathews St @ Cambridge Rd,118.85
15319,1,Weed Ave @ 225 Weed Ave,Mathews St @ Cambridge Rd,118.85
15319,1,Elm St @ Myrtle Ave,Elm St @ Elm Ct,101.36
15319,1,Elm St @ Myrtle Ave,Elm Ct @ CTtransit (Stamford),124.52
15319,1,Elm St @ Elm Ct,Elm Ct @ CTtransit (Stamford),31.77
15320,0,Bedford St @ Fifth St,Bedford St @ Chester St,87.64
15320,0,High Ridge Rd @ opp Cold Spring Rd,High Ridge Rd @ Halpin Ave,118.05
15320,0,High Ridge Rd @ Oaklawn Ave,High Ridge Rd @ opp Cross Rd,105.09
15320,0,High Ridge Rd @ Meredith Ln,High Ridge Rd @ Scofieldtown Rd,76.24
15320,0,High Ridge Park @ 2 High Ridge Park,High Ridge Park @ 5 High Ridge Park,34.99
15320,1,Summer St @ Seventh St,Summer St @ Bridge St,124.09
15320,1,Buxton Farm Rd @ High Ridge Rd,Buxton Farm Rd @ High Ridge Rd,23.57
15320,1,High Ridge Park @ 2 High Ridge Park,High Ridge Park @ 5 High Ridge Park,34.99
15321,0,Prospect St @ North St,Prospect St @ Strawberry Hill Ave,92.14
15321,0,Strawberry Hill Ave @ Holcomb Ave,Strawberry Hill Ave @ Rock Spring  Rd,111.44
15321,0,Strawberry Hill Ave @ Burdick St,Newfield Ave @ Francis Ave,105.86
15321,0,Newfield Ave @ Weed Hill Ave,Weed Hill Ave @ Newfield Ave,45.76
15321,1,Newfield Ave @ Ogden Rd,Belltown Rd @ Newfield Ave,63.07
15321,1,Strawberry Hill Ave @ Opp Stamford High,Strawberry Hill Ave @ 44 Strawberry Ave,110.77
15321,1,Atlantic St @ Main St,Main St @ Atlantic St,23.64
15322,0,Hope St @ Avon Ln,Hope St @ Omega Dr,118.99
15322,0,Hope St @ Omega Dr,Hope St @ Springdale RR Stn,117.09
15322,0,Omega Dr @ Riverbend Dr,Riverbend Dr @ 49 Riverbend Dr,67.19
15322,0,Riverbend Dr @ Largo Dr,Largo Dr @ DMG,104.86
15322,1,Hope St @ Bennett St,Hope St @ 898 Hope St,123.54
15322,1,Hope St @ Wenzel Ter,Hope St @ opp Glenbrook Rd,118.36
15322,1,Atlantic St @ Main St,Main St @ Atlantic St,23.64
15322,1,Omega Dr @ Riverbend Dr,Riverbend Dr @ 49 Riverbend Dr,67.19
15323,1,Summer St @ Seventh St,Summer St @ Bridge St,124.09
15323,1,Summer St @ Bridge St,Bridge St @ Washington Blvd,122.5
15324,0,Long Ridge Rd @ Cold Spring Rd,Long Ridge Rd @ CVS,87.73
15324,0,Roxbury Rd @ 17 Roxbury Rd,Long Ridge Rd @ Buckingham Dr,41.29
15324,0,West Hill High School @ Roxbury Rd,Roxbury Rd @ W Hill Rd,103.99
15324,1,Old Long Ridge Rd @ opp Heming Way,Erskine Rd @ Long Ridge Rd,114.76
15324,1,Long Ridge Rd @ Clover Hill Dr,Long Ridge Rd @ Opp Three Lakes Dr,122.52
15324,1,Summer St @ Seventh St,Summer St @ Bridge St,124.09
15324,1,Summer St @ Bridge St,Bridge St @ Washington Blvd,122.5
15324,1,West Hill High School @ Roxbury Rd,Roxbury Rd @ W Hill Rd,103.99
15325,0,E Main St @ Myrtle Ave,E Main St @ Maple Ave,84.13
15325,0,Richards Ave @ Connecticut Ave,Richards Ave @ Connecticut Ave,18.54
15325,0,Richards Ave @ Connecticut Ave,Connecticut Ave @ AMF Bowling Alley,70.57
15325,0,Richards Ave @ Connecticut Ave,Connecticut Ave @ AMF Bowling Alley,84.44
15325,1,Connecticut Ave @ Kohl's Plaza,Connecticut Ave @ Oak Knoll Apts,94.93
15325,1,Connecticut Ave @ Richards Ave,Richards Ave @ Connecticut Ave,111.19
15325,1,E Main St @ Quintard Ter,E Main St @ Lafayette St,98.31
15325,1,Atlantic St @ Main St,Main St @ Atlantic St,23.64
15325,1,Richards Ave @ Connecticut Ave,Richards Ave @ Connecticut Ave,18.54
15326,0,E Main St @ Myrtle Ave,E Main St @ Maple Ave,84.13
15326,1,E Main St @ Quintard Ter,E Main St @ Lafayette St,98.31
15327,0,E Main St @ Myrtle Ave,E Main St @ Maple Ave,84.13
15327,1,E Main St @ Quintard Ter,E Main St @ Lafayette St,98.31
15327,1,Atlantic St @ Main St,Main St @ Atlantic St,23.64
15327,1,West Ave @ Robinson St,West Ave @ Hazel St,121.15
15329,0,Hope St @ Bennett St,Hope St @ 898 Hope St,123.54
15329,1,Weed Ave @ 225 Weed Ave,Mathews St @ Cambridge Rd,118.85
15330,1,Broad St @ Greyrock Pl,Greyrock Pl @ opp Main St,84.75
15330,1,Broad St @ Greyrock Pl,Broad St @ Greyrock Pl,28.4
15330,1,Greyrock Pl @ opp Main St,Broad St @ Greyrock Pl,106.38
15332,0,Martine Ave @ Mamaronek Ave,Martine Ave @ Court St,100.89
